crime_id,date,year,area,latitude,longitude,crime_type,crime_category,gender_victim,age_victim,no_of_cctv,response_time_min,crime_reported,weather_condition,day_of_week,is_festival_day,crime_outcome,crime_date_parsed
2d52fed6-c1b8-496f-b4ef-0068b8564fb3,2010-03-12,2010,Mohkampur,30.354645,77.99601,Kidnapping,Non-Violent,Female,49,8,39.56,0,Clear,Friday,0,Solved,2010-03-12
28085f36-050c-46f9-89e0-41b5ff32cdef,2010-03-14,2010,Majra,30.266371,77.953411,Assault,Property,Female,70,5,6.82,0,Cloudy,Sunday,0,Solved,2010-03-14
8cea0936-6224-4e5b-92c4-28d3c49ad183,2010-03-14,2010,Majra,30.278718,77.926249,Attempt to Murder,Violent,Male,56,5,51.46,1,Cloudy,Sunday,0,Solved,2010-03-14
1e09162b-0758-4615-bf9c-ae38418a1689,2010-03-15,2010,Mohanpur,30.376753,78.129643,Kidnapping,Non-Violent,Male,48,0,29.15,0,Clear,Monday,0,Unsolved,2010-03-15
9e2345d3-f3e1-44a8-ac24-4406131bf4dc,2010-03-16,2010,Mohanpur,30.251507,78.056471,Domestic Violence,Non-Violent,Unknown,63,3,11.5,0,Clear,Tuesday,0,Under Investigation,2010-03-16
b72c992e-d049-493b-af90-6ed0aa6d49fa,2010-03-16,2010,Malsi,30.289567,77.964911,Cyber Crime,Non-Violent,Female,60,9,4.84,0,Foggy,Tuesday,0,Unsolved,2010-03-16
0c65b59e-c4f0-4687-9efc-06d796971f87,2010-03-16,2010,Industrial Area,30.308777,78.076225,Cyber Crime,Violent,Female,49,4,42.15,1,Cloudy,Tuesday,0,Under Investigation,2010-03-16
0265a834-a87a-4a1e-90fc-87731f415fc6,2010-03-17,2010,Mohanpur,30.310514,77.971587,Burglary,Violent,Other,69,4,19.69,0,Stormy,Wednesday,0,Under Investigation,2010-03-17
442d4e44-eebd-4821-94b4-9e7bc1d7b781,2010-03-17,2010,Malsi,30.324996,78.064635,Fraud,Violent,Male,32,2,45.17,0,Rainy,Wednesday,0,Under Investigation,2010-03-17
bc1b297e-fee6-4053-91c9-90fda2c4ade3,2010-03-18,2010,Subhash Road,30.394932,78.175884,Robbery,Non-Violent,Female,63,3,14.66,1,Clear,Thursday,0,Under Investigation,2010-03-18
99a6c4a1-c173-4ffe-b742-a1cae18b8425,2010-03-18,2010,Prem Nagar,30.305247,78.021233,Pickpocketing,Violent,Female,59,7,17.87,1,Stormy,Thursday,0,Unsolved,2010-03-18
de17c990-d615-4a39-ae27-a22c88cf9525,2010-03-19,2010,Gulab Bagh,30.277825,78.194935,Pickpocketing,Property,Other,48,1,44.79,0,Clear,Friday,0,Unsolved,2010-03-19
82fa6cbc-f999-48e5-bd02-b0e4a0a736ff,2010-03-19,2010,CID Colony,30.384295,77.96502,Fraud,Non-Violent,Male,60,10,13.73,1,Rainy,Friday,0,Unsolved,2010-03-19
cc404ec7-8380-471d-955d-4ae0f77f20a8,2010-03-19,2010,CID Colony,30.387447,77.991229,Assault,Violent,Unknown,50,6,20.77,0,Rainy,Friday,0,Unsolved,2010-03-19
319abbf8-c402-4b7b-aed4-96049ba30d41,2010-03-20,2010,Majra,30.412654,78.155435,Fraud,Property,Other,61,10,10.93,1,Foggy,Saturday,0,Unsolved,2010-03-20
1a810fa1-6472-4d6d-b8b1-bf99decd10c8,2010-03-21,2010,Majra,30.284439,78.065418,Assault,Violent,Male,14,10,27.19,1,Stormy,Sunday,1,Unsolved,2010-03-21
38826998-659b-4540-b2bb-bf172f921fe8,2010-03-21,2010,Malsi,30.295187,78.136118,Burglary,Violent,Male,25,4,12.9,1,Cloudy,Sunday,0,Unsolved,2010-03-21
ab6d57d8-6778-45c5-8905-52fb60a4376d,2010-03-22,2010,Mohkampur,30.258277,77.970479,Burglary,Violent,Female,40,8,19.97,1,Cloudy,Monday,0,Solved,2010-03-22
f8776db7-f4d4-4a0e-8df6-1715618e88d9,2010-03-23,2010,Gulab Bagh,30.327621,78.121323,Burglary,Property,Unknown,59,9,13.0,0,Cloudy,Tuesday,0,Unsolved,2010-03-23
21fcce3f-1949-481f-a8f7-0e7b5089f743,2010-03-24,2010,Majra,30.335833,78.049264,Fraud,Violent,Female,48,6,47.03,1,Rainy,Wednesday,0,Solved,2010-03-24
8832de39-aab6-4c99-8911-c9f9ac0b52c0,2010-03-24,2010,Malsi,30.28787,78.117008,Robbery,Violent,Unknown,60,1,30.77,1,Rainy,Wednesday,0,Under Investigation,2010-03-24
d21c6f3b-589f-46f7-ac92-1332e0b77150,2010-03-25,2010,Mohanpur,30.436463,78.082166,Illegal Possession,Property,Other,59,10,5.95,0,Foggy,Thursday,0,Solved,2010-03-25
273e67b5-3e6c-43f0-be4a-d30e9726cd5a,2010-03-25,2010,Mohkampur,30.288994,77.98617,Burglary,Non-Violent,Male,26,4,45.1,1,Rainy,Thursday,0,Unsolved,2010-03-25
f3483f63-356b-4174-8f88-22f5a3286058,2010-03-26,2010,Mohanpur,30.435828,78.181485,Robbery,Non-Violent,Unknown,46,6,30.89,0,Rainy,Friday,0,Under Investigation,2010-03-26
6f939ae5-ff25-47e8-a5cf-79bd8086facc,2010-03-26,2010,Subhash Road,30.431099,78.089721,Assault,Property,Unknown,52,3,50.02,1,Cloudy,Friday,0,Solved,2010-03-26
78adba22-2298-4c3b-8759-defdb14f5c53,2010-03-26,2010,Mohkampur,30.303512,78.005727,Burglary,Property,Unknown,50,6,3.33,0,Foggy,Friday,0,Solved,2010-03-26
3af1bb21-52b6-4a34-a3d4-7e7fb564f29e,2010-03-27,2010,Gulab Bagh,30.355675,78.16383,Domestic Violence,Violent,Other,39,2,29.21,1,Clear,Saturday,0,Solved,2010-03-27
9844f1b5-e2a5-4067-a2ab-76d036ddcd82,2010-03-27,2010,Subhash Road,30.288796,78.088483,Cyber Crime,Property,Female,63,5,26.72,0,Foggy,Saturday,0,Unsolved,2010-03-27
e7d8f058-6082-4dc2-b3ce-3db44bb7f862,2010-03-28,2010,Majra,30.370278,78.034997,Cyber Crime,Violent,Unknown,71,6,29.41,0,Rainy,Sunday,0,Unsolved,2010-03-28
6fd1779d-4072-4622-a4f0-cc1ec9ad69c3,2010-03-28,2010,Mohanpur,30.403133,78.138514,Attempt to Murder,Violent,Unknown,61,3,37.22,1,Stormy,Sunday,0,Under Investigation,2010-03-28
b4ecfc43-1c6b-4c4e-90f9-7941955ad096,2010-03-29,2010,Majra,30.43895,78.054584,Murder,Violent,Other,23,0,34.71,1,Cloudy,Monday,0,Under Investigation,2010-03-29
32881475-4431-4649-b53e-e9c926b41965,2010-03-29,2010,Subhash Road,30.439598,77.958912,Drug Trafficking,Violent,Female,37,10,17.02,0,Foggy,Monday,0,Solved,2010-03-29
97f20118-fbfc-45c2-8108-4cbbe789db40,2010-03-29,2010,Rajpur Road,30.293808,78.164459,Drug Trafficking,Property,Female,46,9,34.36,0,Clear,Monday,0,Solved,2010-03-29
9a17939d-32d8-4bce-98a2-cb6b73dd7b27,2010-03-30,2010,Prem Nagar,30.262933,78.176774,Kidnapping,Non-Violent,Other,20,2,50.82,1,Cloudy,Tuesday,0,Solved,2010-03-30
0812320a-9324-4345-85b4-f423ccbe45c3,2010-03-30,2010,Rajpur Road,30.338753,78.160452,Drug Trafficking,Non-Violent,Male,61,1,17.95,0,Clear,Tuesday,0,Unsolved,2010-03-30
34532d9c-4b16-4fa7-9488-fe51395e38da,2010-04-01,2010,Majra,30.402032,78.113347,Stalking,Violent,Other,61,3,38.08,0,Cloudy,Thursday,0,Unsolved,2010-04-01
b7e8b821-b466-4f78-9402-de40d0a2fc96,2010-04-01,2010,Gulab Bagh,30.264926,77.901914,Illegal Possession,Property,Male,63,7,59.61,1,Cloudy,Thursday,1,Under Investigation,2010-04-01
87c17ea2-1d51-4e74-af25-b881f77f05f7,2010-04-01,2010,Subhash Road,30.418105,77.985223,Burglary,White-Collar,Unknown,35,2,13.57,0,Foggy,Thursday,0,Under Investigation,2010-04-01
4d8df27a-f1fa-4a59-b88d-fe39701e2a1c,2010-04-02,2010,Subhash Road,30.353326,78.161777,Attempt to Murder,Violent,Male,52,1,41.0,1,Clear,Friday,0,Under Investigation,2010-04-02
58c8f69d-f612-458c-a816-270524ca1e26,2010-04-02,2010,Subhash Road,30.309644,78.165468,Drug Possession,Property,Female,26,9,40.26,1,Cloudy,Friday,0,Solved,2010-04-02
383c4aeb-4317-4059-9899-b00fbf0cee6f,2010-04-04,2010,Majra,30.264102,78.111354,Assault,Violent,Male,67,4,41.54,1,Stormy,Sunday,0,Under Investigation,2010-04-04
4b41e22e-e327-4ee1-806c-7d101f3ee102,2010-04-04,2010,Majra,30.256587,78.099769,Fraud,Non-Violent,Unknown,64,2,53.85,1,Stormy,Sunday,0,Unsolved,2010-04-04
d9363a5f-81a5-4310-a351-193344df0da3,2010-04-04,2010,Prem Nagar,30.286385,78.15298,Pickpocketing,Property,Male,17,6,23.44,0,Rainy,Sunday,1,Unsolved,2010-04-04
371a278c-865b-44c6-bbdb-26e9d0cb1dd7,2010-04-04,2010,Industrial Area,30.370915,78.133602,Robbery,Property,Other,59,10,44.35,0,Clear,Sunday,0,Unsolved,2010-04-04
1c4a48df-ddc0-478b-9391-04a00ad2d971,2010-04-06,2010,Majra,30.289625,78.157899,Harassment,Violent,Unknown,64,9,7.13,1,Rainy,Tuesday,0,Under Investigation,2010-04-06
66422cda-16da-49c5-acaf-a28deaf7021e,2010-04-07,2010,Subhash Road,30.412011,77.968861,Domestic Violence,Property,Male,36,9,34.75,1,Clear,Wednesday,0,Solved,2010-04-07
681e3f00-d54e-411e-9b96-81e0c7dafc9b,2010-04-07,2010,Saharanpur Road,30.335917,77.957816,Harassment,Property,Unknown,11,3,58.45,1,Rainy,Wednesday,1,Under Investigation,2010-04-07
4262b62e-56bd-4326-9bfa-83f132bc23f8,2010-04-07,2010,Kudkan,30.272679,78.165775,Domestic Violence,Violent,Female,24,1,8.29,0,Clear,Wednesday,0,Unsolved,2010-04-07
48ce1647-bfa3-4301-bdd2-5c0787c937ac,2010-04-07,2010,Rajpur Road,30.430487,77.980706,Attempt to Murder,Violent,Other,28,0,52.69,1,Rainy,Wednesday,0,Solved,2010-04-07
7d26615c-833a-4e24-89b3-ff50e2dbcc16,2010-04-08,2010,Malsi,30.431966,77.924512,Burglary,Property,Unknown,34,9,16.78,0,Foggy,Thursday,0,Unsolved,2010-04-08
b4683951-4a66-4731-bd17-73e850543c29,2010-04-08,2010,Shivaji Colony,30.367112,78.056814,Pickpocketing,Non-Violent,Female,69,6,58.95,1,Rainy,Thursday,0,Under Investigation,2010-04-08
83c6bd36-03cd-4549-a940-90897bc8ffc2,2010-04-09,2010,Kudkan,30.346304,78.074072,Burglary,White-Collar,Female,23,9,12.81,1,Stormy,Friday,0,Under Investigation,2010-04-09
d1db07e5-5daf-469e-b858-4beddddf195e,2010-04-09,2010,CID Colony,30.288682,78.071831,Assault,Property,Other,72,9,13.64,0,Rainy,Friday,0,Solved,2010-04-09
576d974b-adcb-48b7-a23e-dd4aeedc6ef6,2010-04-11,2010,Gulab Bagh,30.34111,77.90014,Harassment,Violent,Unknown,23,8,58.23,1,Stormy,Sunday,0,Solved,2010-04-11
8c7b958a-b8e8-4f1c-a609-8552a8bbf6d3,2010-04-12,2010,Mohanpur,30.386386,77.902721,Fraud,Property,Female,24,6,57.77,0,Stormy,Monday,0,Under Investigation,2010-04-12
2d1e3151-afd6-4afc-9aca-10208cfbc8a5,2010-04-12,2010,Mohanpur,30.331129,78.097179,Arson,Violent,Male,20,1,32.76,0,Stormy,Monday,0,Solved,2010-04-12
6f4fd088-3a57-407b-8df5-e1e70a3afb32,2010-04-12,2010,Subhash Road,30.424775,78.051853,Stalking,Violent,Male,66,8,54.82,0,Rainy,Monday,0,Solved,2010-04-12
b5a81d3a-5524-4b48-a1d9-35cae212fe63,2010-04-12,2010,Rajpur Road,30.401316,78.109795,Assault,Violent,Female,63,10,22.08,1,Clear,Monday,0,Unsolved,2010-04-12
8c99ef1a-026d-4633-b122-08b15e98eb88,2010-04-13,2010,Shivaji Colony,30.361,78.037201,Forgery,Property,Female,36,1,55.67,0,Cloudy,Tuesday,0,Under Investigation,2010-04-13
b14286bc-4543-49a6-8837-a5e16babafd7,2010-04-14,2010,Mohanpur,30.355847,78.17972,Pickpocketing,Non-Violent,Unknown,50,9,36.84,0,Cloudy,Wednesday,0,Under Investigation,2010-04-14
20729913-f637-4009-8622-f17f4b469b25,2010-04-14,2010,Saharanpur Road,30.2861,78.010275,Fraud,White-Collar,Other,13,1,24.76,0,Foggy,Wednesday,0,Unsolved,2010-04-14
51bd4132-ddc1-4c29-b99b-b65f876d4e9c,2010-04-14,2010,Mohkampur,30.355795,78.044613,Drug Trafficking,Property,Other,49,10,42.21,0,Rainy,Wednesday,0,Solved,2010-04-14
33ba5827-f5f3-42c1-8892-f31cba5aea75,2010-04-15,2010,CID Colony,30.342884,78.060884,Cyber Crime,Property,Unknown,45,4,47.73,0,Clear,Thursday,0,Under Investigation,2010-04-15
e4d968b7-a6ff-41cc-a490-b34eb5de86e8,2010-04-17,2010,Majra,30.406099,78.103443,Stalking,Property,Male,22,7,11.1,1,Stormy,Saturday,0,Solved,2010-04-17
a7c2d7cc-45fd-420c-a287-ba6303933a37,2010-04-17,2010,Mohanpur,30.320433,77.901318,Drug Possession,Violent,Male,17,8,2.28,0,Clear,Saturday,0,Solved,2010-04-17
4f9b277a-2ec9-4689-8575-fa3fd15730f5,2010-04-17,2010,Gulab Bagh,30.303591,77.973953,Assault,Non-Violent,Unknown,28,9,43.73,1,Rainy,Saturday,0,Solved,2010-04-17
dc45e599-d9f4-4781-a786-2178a0879d5d,2010-04-17,2010,Subhash Road,30.359358,78.11257,Burglary,White-Collar,Male,55,1,59.84,0,Foggy,Saturday,0,Solved,2010-04-17
8bfc0c72-a28d-4405-9ab1-d84efbaee9b9,2010-04-20,2010,Subhash Road,30.406549,78.141414,Illegal Possession,Non-Violent,Other,63,1,9.49,0,Foggy,Tuesday,0,Unsolved,2010-04-20
c2c70970-de3f-4cf6-bfdf-7fec80aa3861,2010-04-20,2010,Kudkan,30.287067,78.041719,Cyber Crime,Property,Unknown,62,4,16.5,0,Rainy,Tuesday,0,Solved,2010-04-20
dc2ce033-9591-49a2-a814-a5798f04f836,2010-04-21,2010,Subhash Road,30.362614,78.170335,Harassment,Non-Violent,Female,47,10,57.61,0,Cloudy,Wednesday,0,Unsolved,2010-04-21
147ab762-3278-41be-b449-e42bd7fe83bd,2010-04-21,2010,CID Colony,30.298379,78.020176,Cyber Crime,Non-Violent,Other,42,6,12.37,1,Cloudy,Wednesday,0,Under Investigation,2010-04-21
2d85238f-3268-4dcf-9bc1-6163f215378b,2010-04-22,2010,Majra,30.42222,77.927305,Domestic Violence,Violent,Unknown,74,2,47.9,0,Rainy,Thursday,0,Under Investigation,2010-04-22
3101f3fd-e94f-44a0-b11c-8a4e3cafaec1,2010-04-22,2010,Rajpur Road,30.255986,78.126901,Domestic Violence,Non-Violent,Female,32,5,59.19,1,Rainy,Thursday,0,Under Investigation,2010-04-22
84262e81-a3f8-4c95-a352-2cbd35d89451,2010-04-23,2010,Mohanpur,30.36412,78.033783,Drug Trafficking,Property,Male,68,9,38.61,1,Stormy,Friday,0,Solved,2010-04-23
6f32af40-f6ab-4cb6-8952-c24af0742c1d,2010-04-23,2010,Subhash Road,30.275646,78.180302,Stalking,Violent,Other,15,5,34.08,0,Foggy,Friday,0,Under Investigation,2010-04-23
c22f5903-6d0e-40d9-bdb3-07751a670fd2,2010-04-23,2010,Kudkan,30.436085,77.996037,Illegal Possession,Violent,Female,10,3,34.91,1,Stormy,Friday,0,Solved,2010-04-23
f23f721a-aedf-40ea-afdc-1c9cf77c50f9,2010-04-24,2010,Subhash Road,30.302732,78.120753,Cyber Crime,White-Collar,Other,61,1,53.89,0,Foggy,Saturday,0,Unsolved,2010-04-24
d614075f-4d15-4347-8bc3-76389c2bbef5,2010-04-25,2010,Shivaji Colony,30.348434,78.106987,Assault,White-Collar,Male,12,7,20.32,1,Rainy,Sunday,0,Solved,2010-04-25
795fa3ae-831e-4305-8a05-60edd6f4a7fa,2010-04-27,2010,Mohanpur,30.392065,78.1726,Harassment,Property,Male,59,7,45.11,0,Foggy,Tuesday,0,Unsolved,2010-04-27
be42819c-a42e-4a21-884f-6f74b42cd0a8,2010-04-27,2010,Mohanpur,30.292582,78.114831,Robbery,Property,Female,52,9,50.8,0,Stormy,Tuesday,0,Under Investigation,2010-04-27
09c330ff-4d6a-4752-b747-bb04862b6277,2010-04-28,2010,Subhash Road,30.317902,77.992436,Harassment,Property,Male,54,8,2.07,1,Clear,Wednesday,0,Under Investigation,2010-04-28
f48b7160-4990-40fa-bf7e-299b33b3ca73,2010-04-29,2010,Gulab Bagh,30.268293,78.103077,Murder,Property,Other,68,7,44.49,0,Cloudy,Thursday,0,Unsolved,2010-04-29
4c1b8ed7-4ef7-4677-b6cb-7cbf36d00682,2010-04-30,2010,Mohanpur,30.408925,78.18911,Cyber Crime,Violent,Other,69,0,31.45,1,Rainy,Friday,0,Under Investigation,2010-04-30
9c6c2319-f4da-49a1-963b-023ed59eb7c6,2010-04-30,2010,Gulab Bagh,30.295706,77.958906,Harassment,Property,Female,27,3,7.34,0,Stormy,Friday,1,Unsolved,2010-04-30
baa1ce2a-e6ec-4532-95eb-755b296ba312,2010-04-30,2010,Industrial Area,30.445266,77.984552,Pickpocketing,White-Collar,Female,72,8,6.07,1,Cloudy,Friday,1,Solved,2010-04-30
b7b3f779-1c0e-4a6e-bedf-8c6b3267a6e4,2010-05-01,2010,Subhash Road,30.270852,78.11627,Domestic Violence,Non-Violent,Other,30,5,43.46,1,Clear,Saturday,0,Unsolved,2010-05-01
e6ae998c-075c-4472-bc64-a77faa06541b,2010-05-01,2010,Subhash Road,30.349133,78.155161,Robbery,Non-Violent,Female,33,2,21.16,0,Stormy,Saturday,0,Solved,2010-05-01
2a7a9329-798a-49c4-a4ae-6d3197955d7f,2010-05-01,2010,Industrial Area,30.39482,78.006356,Kidnapping,Non-Violent,Unknown,29,7,32.21,1,Rainy,Saturday,0,Solved,2010-05-01
91d9d139-c5e0-4f00-8711-ccf07e8e97d1,2010-05-03,2010,Gulab Bagh,30.333257,78.055331,Attempt to Murder,White-Collar,Female,46,9,25.82,0,Foggy,Monday,0,Solved,2010-05-03
0857059e-fea8-4966-8ff4-66f998281257,2010-05-03,2010,Saharanpur Road,30.334063,78.148239,Harassment,Non-Violent,Other,45,9,39.34,1,Rainy,Monday,0,Under Investigation,2010-05-03
9288edcb-6b39-4c9b-a8bb-a9bf47ae5b59,2010-05-05,2010,Mohanpur,30.293508,77.967459,Drug Trafficking,Non-Violent,Other,73,10,24.06,0,Cloudy,Wednesday,0,Unsolved,2010-05-05
b9b9c3f9-717b-4904-90e5-68064e3eb456,2010-05-05,2010,Subhash Road,30.427393,78.095454,Murder,Violent,Unknown,53,0,25.19,0,Stormy,Wednesday,1,Solved,2010-05-05
370bb20d-3f17-44bb-9813-77622414c528,2010-05-05,2010,Industrial Area,30.34559,78.131595,Attempt to Murder,Violent,Other,43,0,36.5,0,Clear,Wednesday,0,Solved,2010-05-05
a756df49-5de4-4924-af97-5afd0868f019,2010-05-06,2010,Mohanpur,30.359821,78.124736,Burglary,Property,Other,10,3,27.27,0,Stormy,Thursday,0,Under Investigation,2010-05-06
e0be3bdb-6d16-4b27-a092-dcd6b12b8244,2010-05-06,2010,Saharanpur Road,30.35076,77.995998,Burglary,Property,Male,56,10,6.2,0,Cloudy,Thursday,0,Solved,2010-05-06
c369e98e-25c7-4ec6-8b11-226afae5c6b5,2010-05-09,2010,Majra,30.2592,77.939481,Domestic Violence,Violent,Male,37,3,45.55,0,Cloudy,Sunday,0,Under Investigation,2010-05-09
718c8bbb-5df8-4316-984c-2f516c57be04,2010-05-09,2010,Shivaji Colony,30.329125,77.913849,Domestic Violence,Violent,Female,54,1,49.91,0,Foggy,Sunday,0,Under Investigation,2010-05-09
6598d568-113c-4ee1-8465-312500e6c183,2010-05-11,2010,Malsi,30.277989,78.114543,Fraud,Non-Violent,Unknown,67,1,46.36,0,Rainy,Tuesday,0,Under Investigation,2010-05-11
9d8464a1-7bc2-48b7-8616-539473570d99,2010-05-13,2010,Mohanpur,30.255149,78.033952,Drug Trafficking,Violent,Male,25,2,12.97,0,Clear,Thursday,0,Under Investigation,2010-05-13
a8a53611-dd74-4ea5-a7d4-b0593d752ba3,2010-05-13,2010,Saharanpur Road,30.395703,77.969126,Fraud,Property,Other,26,4,49.71,0,Cloudy,Thursday,0,Unsolved,2010-05-13
2c9b08fb-c072-432c-a5ef-ef11c272214b,2010-05-14,2010,Majra,30.421737,78.093899,Drug Trafficking,Violent,Female,46,10,4.7,1,Foggy,Friday,0,Under Investigation,2010-05-14
008ccdbf-3003-4b5e-a33f-9af543653604,2010-05-14,2010,Mohanpur,30.329375,77.917915,Burglary,Violent,Male,34,5,13.22,0,Rainy,Friday,0,Solved,2010-05-14
5907f046-86b0-4369-9b19-2bd8b9f29f53,2010-05-14,2010,Prem Nagar,30.418869,78.16976,Domestic Violence,Non-Violent,Male,15,3,56.42,1,Cloudy,Friday,0,Solved,2010-05-14
171aa0ec-5898-44d7-99d6-0d0f0b2fa78c,2010-05-14,2010,Malsi,30.380486,78.006754,Attempt to Murder,Violent,Male,60,10,34.44,0,Stormy,Friday,0,Under Investigation,2010-05-14
83624f27-803f-4d98-bb88-da85a28b023f,2010-05-15,2010,Majra,30.397268,77.924204,Harassment,Non-Violent,Unknown,60,0,29.74,1,Stormy,Saturday,0,Unsolved,2010-05-15
5ee2b431-70af-4df3-88b4-dd62077a6692,2010-05-17,2010,Saharanpur Road,30.404936,78.183426,Illegal Possession,Property,Male,57,7,23.43,0,Clear,Monday,0,Under Investigation,2010-05-17
8ee3a6f6-44b8-4959-8253-c91f0d3089df,2010-05-17,2010,Prem Nagar,30.411413,78.12776,Pickpocketing,Property,Other,72,2,11.92,1,Clear,Monday,0,Unsolved,2010-05-17
14bff7ca-11e8-4ec6-aa3f-914643cb0c52,2010-05-17,2010,Prem Nagar,30.275365,78.057707,Pickpocketing,Property,Unknown,27,5,4.53,0,Rainy,Monday,0,Under Investigation,2010-05-17
18b41369-c35c-481e-ab23-e8bf03aefb67,2010-05-18,2010,Gulab Bagh,30.406331,77.968506,Domestic Violence,Property,Male,61,7,19.76,1,Foggy,Tuesday,0,Unsolved,2010-05-18
84448446-e3b6-4db3-9563-3c3286ca83ae,2010-05-18,2010,Saharanpur Road,30.4144,78.095206,Harassment,Property,Other,46,3,10.03,1,Stormy,Tuesday,0,Under Investigation,2010-05-18
7f4fa88e-0328-4c15-ab82-43290aa1adb1,2010-05-18,2010,Mohkampur,30.421522,78.022791,Fraud,Property,Other,62,1,44.76,0,Stormy,Tuesday,0,Solved,2010-05-18
869249e3-777d-4ed9-b1da-490ddf05575c,2010-05-18,2010,Malsi,30.284934,78.195597,Attempt to Murder,Property,Male,70,0,22.91,0,Cloudy,Tuesday,0,Unsolved,2010-05-18
60002e4d-e852-4d63-95f0-1831fc3599cf,2010-05-19,2010,Gulab Bagh,30.323053,78.179336,Kidnapping,White-Collar,Other,14,7,25.42,0,Cloudy,Wednesday,0,Solved,2010-05-19
f60fba00-62a1-4873-8c0d-1b0d4f8cf339,2010-05-19,2010,Saharanpur Road,30.426733,78.068967,Pickpocketing,Violent,Unknown,73,3,28.87,1,Clear,Wednesday,1,Unsolved,2010-05-19
63d60f8a-18ab-4d33-9755-0d247cf1f9d1,2010-05-21,2010,Kudkan,30.28112,77.952253,Cyber Crime,Property,Unknown,33,8,42.97,1,Foggy,Friday,0,Unsolved,2010-05-21
0254602c-2cf8-47c4-9a8e-338deb1f7825,2010-05-22,2010,Mohanpur,30.449124,78.001273,Stalking,White-Collar,Male,40,5,12.33,0,Cloudy,Saturday,0,Solved,2010-05-22
706cb2ba-4ccf-488c-97c1-0ea964fb139f,2010-05-23,2010,Majra,30.398629,78.02284,Drug Trafficking,Property,Other,67,5,44.11,1,Cloudy,Sunday,1,Under Investigation,2010-05-23
0c1547bb-9098-42fa-a6d2-8f0058c87402,2010-05-23,2010,Majra,30.413093,77.998655,Fraud,Violent,Unknown,19,3,22.83,0,Clear,Sunday,0,Under Investigation,2010-05-23
6d2b6772-017f-458f-aa3e-d57d33e875eb,2010-05-23,2010,Majra,30.266993,77.902546,Fraud,Non-Violent,Male,72,3,11.49,1,Cloudy,Sunday,1,Solved,2010-05-23
be8b5da6-d2a0-407a-9c9d-cf01e87ff293,2010-05-24,2010,Rajpur Road,30.291066,77.926976,Pickpocketing,Property,Other,10,4,29.63,0,Rainy,Monday,0,Unsolved,2010-05-24
390345bc-ba59-4b19-8294-27963add5f00,2010-05-26,2010,Majra,30.354335,78.161988,Drug Trafficking,Violent,Male,47,4,47.25,1,Rainy,Wednesday,0,Under Investigation,2010-05-26
92abc883-ed59-4f5e-9c07-0d7376db440e,2010-05-26,2010,Subhash Road,30.33605,78.193272,Fraud,Non-Violent,Female,33,4,34.0,1,Rainy,Wednesday,0,Solved,2010-05-26
6c2e0755-4197-49ee-a871-5c1535928601,2010-05-26,2010,Mohkampur,30.415811,77.917382,Robbery,Violent,Other,50,2,30.19,0,Clear,Wednesday,0,Under Investigation,2010-05-26
7c16e053-cc47-431a-bd30-1559de2cb8b9,2010-05-26,2010,Mohkampur,30.350142,78.189465,Cyber Crime,Non-Violent,Unknown,56,4,52.29,0,Cloudy,Wednesday,1,Unsolved,2010-05-26
fc76aed1-8b31-4d7b-b87a-36939fbbe261,2010-05-26,2010,Shivaji Colony,30.401684,78.124269,Assault,Violent,Other,29,8,40.1,0,Cloudy,Wednesday,0,Solved,2010-05-26
e505299f-0b43-4e27-98ec-055173bd5b9e,2010-05-27,2010,Majra,30.381427,78.076989,Stalking,Property,Unknown,34,5,31.75,0,Cloudy,Thursday,0,Solved,2010-05-27
1afce3f2-c3c6-41a8-b106-1df688238317,2010-05-27,2010,Shivaji Colony,30.263305,78.02971,Cyber Crime,Violent,Unknown,30,8,42.31,1,Cloudy,Thursday,1,Unsolved,2010-05-27
5a145694-f618-4b0a-a0b4-e603feaa6b2f,2010-05-27,2010,Shivaji Colony,30.339037,78.14257,Harassment,White-Collar,Male,68,4,39.79,1,Clear,Thursday,0,Under Investigation,2010-05-27
bd66ae52-1344-487e-91ef-bf5a30b896bd,2010-05-28,2010,Subhash Road,30.30865,77.940969,Harassment,Violent,Unknown,29,10,47.17,1,Foggy,Friday,0,Solved,2010-05-28
36bdf826-d0ab-4736-905d-3844a9d7656d,2010-05-29,2010,Majra,30.338899,77.936107,Cyber Crime,Violent,Other,63,6,17.55,1,Stormy,Saturday,0,Solved,2010-05-29
35ddbb00-cf4d-427b-ad95-065873e0ecc9,2010-05-29,2010,Mussoorie Road,30.357889,78.121227,Burglary,Violent,Other,65,3,42.13,0,Cloudy,Saturday,0,Under Investigation,2010-05-29
d8f24930-1d11-49d2-91c5-598c58a99c33,2010-05-30,2010,Majra,30.377214,78.134392,Assault,Non-Violent,Unknown,20,6,59.18,1,Cloudy,Sunday,0,Unsolved,2010-05-30
4921690b-a305-4901-a377-6abc3f3dcb59,2010-05-30,2010,Majra,30.413073,78.191295,Robbery,Property,Unknown,39,2,12.65,0,Cloudy,Sunday,0,Solved,2010-05-30
a9e3a5e9-94ba-436b-825c-627b2c73f951,2010-05-30,2010,CID Colony,30.340232,78.19707,Cyber Crime,Violent,Unknown,40,7,10.41,0,Cloudy,Sunday,0,Under Investigation,2010-05-30
c9ff200d-ba0b-4b0f-bb27-e8ce5031f77d,2010-05-31,2010,Subhash Road,30.416352,78.104309,Fraud,Property,Male,29,8,21.58,0,Cloudy,Monday,1,Unsolved,2010-05-31
